id,prob,target
4277,0.3150904,0
4278,0.009196401,0
4280,0.009196401,0
4283,0.3322827,0
4285,0.80365485,1
4286,0.80365485,1
4287,0.009196401,0
4290,0.34561354,0
4291,0.38856587,0
4294,0.5113882,1
4302,0.19207886,0
4308,0.790871,1
4310,0.40199178,0
4311,0.9822245,1
4315,0.60362303,1
4316,0.03274724,0
4319,0.57740086,1
4331,0.5230855,1
4338,0.98221314,1
4339,0.85855377,1
4340,0.9704957,1
4344,0.48562694,0
4346,0.9716352,1
4347,0.995089,1
4360,0.99990463,1
4364,0.9990294,1
4367,0.8689038,1
4369,0.99950147,1
4370,0.72138613,1
4371,0.9956578,1
4380,0.9999701,1
4386,0.99479055,1
4389,0.9991887,1
4390,0.99990475,1
4394,0.13338187,0
4399,0.0139991045,0
4400,0.0101110935,0
4404,0.0055143237,0
4409,0.003370583,0
4414,0.003050506,0
4417,0.01400578,0
4418,0.003334999,0
4419,0.004660785,0
4420,0.0065256655,0
4422,0.0029019713,0
4429,0.005207449,0
4431,0.042428374,0
4433,0.004396707,0
4434,0.021685183,0
4439,0.00036793947,0
4443,0.002800405,0
4446,0.011400461,0
4447,0.003050506,0
4453,0.08637264,0
4460,0.20854625,0
4461,0.9973499,1
4462,0.2705657,0
4467,0.28004748,0
4469,0.9979912,1
4473,0.072996944,0
4474,0.57127196,1
4475,0.06900114,0
4477,0.20371854,0
4481,0.058491796,0
4483,0.057590246,0
4484,0.06909415,0
4485,0.09362689,0
4495,0.09882632,0
4497,0.11942959,0
4500,0.8503697,1
4501,0.029502034,0
4502,0.010443091,0
4505,0.08508447,0
4506,0.36846858,0
4510,0.010443091,0
4512,0.41333765,0
4513,0.119338006,0
4532,0.18622214,0
4535,0.23628357,0
4536,0.18323955,0
4540,0.22711286,0
4545,0.61657727,1
4552,0.7583512,1
4554,0.99876255,1
4555,0.9639395,1
4558,0.9896635,1
4559,0.6509777,1
4560,0.0036676824,0
4566,0.006164074,0
4570,0.16186309,0
4572,0.016734004,0
4574,0.11877674,0
4581,0.99876255,1
4583,0.999258,1
4586,0.9550728,1
4591,0.9999966,1
4594,0.13577142,0
4603,0.7850735,1
4605,0.005702913,0
4612,0.8415234,1
4613,0.65132284,1
4615,0.063530505,0
4618,0.02925846,0
4621,0.2389448,0
4623,0.6740664,1
4626,0.21371347,0
4629,0.11770907,0
4633,0.7687956,1
4636,0.16842616,0
4638,0.18301728,0
4640,0.8370192,1
4643,0.18574953,0
4645,0.22854307,0
4647,0.25208545,0
4648,0.08625898,0
4651,0.05612588,0
4652,0.19265911,0
4653,0.21125102,0
4654,0.9895028,1
4660,0.029959142,0
4662,0.029959142,0
4663,0.03136435,0
4665,0.43286675,0
4668,0.008186966,0
4676,0.17006797,0
4683,0.99995327,1
4685,0.9949864,1
4686,0.05612588,0
4701,0.035677552,0
4718,0.5477023,1
4721,0.90128386,1
4727,0.2779308,0
4728,0.99996024,1
4733,0.9965657,1
4741,0.1252976,0
4743,0.99738073,1
4746,0.15533572,0
4751,0.49422228,0
4756,0.9999616,1
4761,0.35632923,0
4763,0.9933851,1
4764,0.99320745,1
4767,0.99998575,1
4772,0.9982205,1
4776,0.9994475,1
4780,0.99994445,1
4781,0.99999607,1
4792,0.9987186,1
4796,0.99987733,1
4801,0.9999999,1
4804,0.33786958,0
4805,0.9997927,1
4806,0.9999466,1
4811,0.43859795,0
4815,0.5142036,1
4816,0.97001445,1
4817,0.9908134,1
4818,0.35334763,0
4822,0.4964078,0
4824,0.9985735,1
4827,0.9991095,1
4837,0.52292573,1
4838,0.9984186,1
4839,0.99806744,1
4841,0.9871355,1
4851,0.9982881,1
4855,0.99764824,1
4861,0.008494258,0
4862,0.056343347,0
4863,0.006139219,0
4865,0.013574153,0
4871,0.042019337,0
4873,0.049486846,0
4880,0.067801625,0
4885,0.003085941,0
4886,0.018841922,0
4902,0.037930787,0
4904,0.03969091,0
4907,0.011394471,0
4916,0.07643056,0
4921,0.648681,1
4925,0.11066657,0
4927,0.016551048,0
4928,0.24604234,0
4930,0.019196123,0
4932,0.15659952,0
4933,0.14510375,0
4937,0.99973446,1
4939,0.99999326,1
4941,0.048111767,0
4942,0.13593313,0
4947,0.04799044,0
4949,0.019196123,0
4950,0.39964417,0
4956,0.55134344,1
4960,0.600879,1
4963,0.11340919,0
4965,0.9466952,1
4976,0.00548473,0
4977,0.00548473,0
4987,0.1803998,0
4991,0.9666384,1
4994,0.19318384,0
4999,0.42373043,0
5003,0.9922024,1
5006,0.07779145,0
5009,0.36820275,0
5011,0.14444965,0
5012,0.99935323,1
5014,0.10330701,0
5020,0.022758394,0
5021,0.048232824,0
5023,0.8430141,1
5026,0.029189765,0
5030,0.032696307,0
5031,0.99063635,1
5036,0.9995978,1
5042,0.07548955,0
5045,0.99214506,1
5048,0.9920863,1
5051,0.32198113,0
5053,0.008618981,0
5054,0.061045587,0
5057,0.003403604,0
5058,0.47481743,0
5066,0.99859834,1
5070,0.9993789,1
5077,0.9777885,1
5081,0.99345785,1
5084,0.14398485,0
5086,0.34412497,0
5090,0.66853243,1
5091,0.919981,1
5093,0.01851675,0
5100,0.9936874,1
5108,0.99910307,1
5111,0.983387,1
5112,0.9978063,1
5118,0.6737262,1
5121,0.9989335,1
5123,0.9989335,1
5129,0.98556197,1
5133,0.014142513,0
5143,0.03284532,0
5147,0.9623928,1
5151,0.9933373,1
5156,0.9988079,1
5158,0.9989335,1
5161,0.05179432,0
5163,0.39038575,0
5167,0.99878377,1
5173,0.93481433,1
5205,0.9973706,1
5214,0.11634159,0
5215,0.12990099,0
5216,0.004744917,0
5217,0.17073417,0
5225,0.11460441,0
5237,0.078568995,0
5239,0.036702663,0
5240,0.026970357,0
5241,0.098557025,0
5246,0.067328244,0
5250,0.84366435,1
5253,0.10654122,0
5258,0.03533086,0
5261,0.101668954,0
5268,0.016169816,0
5275,0.059862137,0
5277,0.018078893,0
5279,0.22604582,0
5288,0.058117956,0
5289,0.0175021,0
5294,0.7389759,1
5303,0.009527087,0
5307,0.042974263,0
5311,0.22188553,0
5312,0.3014496,0
5314,0.41261178,0
5318,0.19677347,0
5327,0.13086614,0
5329,0.91595846,1
5333,0.2232427,0
5334,0.6487783,1
5340,0.3275553,0
5348,0.3754058,0
5358,0.13933915,0
5360,0.3651778,0
5361,0.7475448,1
5363,0.98838186,1
5364,0.49496523,0
5369,0.9967054,1
5370,0.06559676,0
5374,0.98838186,1
5376,0.9996764,1
5388,0.05966428,0
5390,0.28478914,0
5393,0.9934361,1
5394,0.5270579,1
5395,0.912346,1
5398,0.99991405,1
5399,0.9998884,1
5401,0.8207543,1
5402,0.9998704,1
5405,0.321235,0
5414,0.2506038,0
5415,0.20329446,0
5419,0.1751,0
5421,0.22126222,0
5422,0.3843991,0
5424,0.46921405,0
5427,0.9974557,1
5429,0.49293774,0
5431,0.87880105,1
5433,0.44097564,0
5434,0.74216,1
5435,0.09168488,0
5436,0.03932783,0
5438,0.90077937,1
5440,0.45433092,0
5441,0.98894596,1
5447,0.0828301,0
5451,0.97954375,1
5453,0.7980263,1
5456,0.12753975,0
5457,0.94355714,1
5463,0.2662974,0
5464,0.94953287,1
5470,0.81347585,1
5472,0.2796864,0
5474,0.1610356,0
5478,0.0053706467,0
5483,0.029531986,0
5490,0.15719083,0
5500,0.2741505,0
5504,0.21223155,0
5508,0.14888707,0
5511,0.024484366,0
5512,0.013453573,0
5513,0.06933966,0
5516,0.051042885,0
5523,0.04126966,0
5527,0.039049298,0
5530,0.04261309,0
5533,0.602761,1
5536,0.109605044,0
5537,0.009077907,0
5542,0.01414755,0
5543,0.008017749,0
5546,0.07779452,0
5549,0.04464975,0
5550,0.20603895,0
5551,0.042692214,0
5562,0.100459754,0
5566,0.368621,0
5568,0.48243093,0
5571,0.9995291,1
5572,0.97679865,1
5574,0.24364182,0
5583,0.05526486,0
5585,0.24364182,0
5591,0.3609317,0
5596,0.24364182,0
5597,0.05526486,0
5601,0.99971455,1
5606,0.98487747,1
5607,0.05526486,0
5610,0.100459754,0
5615,0.29226765,0
5616,0.991306,1
5623,0.17342144,0
5630,0.9756867,1
5636,0.97295153,1
5637,0.98983014,1
5639,0.81034493,1
5640,0.99859846,1
5643,0.9979459,1
5648,0.021083713,0
5649,0.18748263,0
5660,0.020602912,0
5666,0.067688644,0
5667,0.9983617,1
5678,0.7474866,1
5679,0.32269812,0
5681,0.77950746,1
5682,0.3121242,0
5691,0.9754272,1
5696,0.9999971,1
5697,0.9999755,1
5700,0.16881639,0
5701,0.18694079,0
5702,0.9998586,1
5708,0.99797785,1
5709,0.9997623,1
5718,0.9998741,1
5723,0.844652,1
5725,0.9970596,1
5728,0.9995219,1
5731,0.9989232,1
5735,0.98793685,1
5737,0.99462974,1
5738,0.89343685,1
5742,0.97469723,1
5747,0.6832366,1
5749,0.92285454,1
5750,0.99779433,1
5755,0.9978695,1
5756,0.9998938,1
5761,0.9982116,1
5762,0.9987434,1
5767,0.9997834,1
5768,0.71140563,1
5770,0.99965584,1
5773,0.9975122,1
5774,0.081397265,0
5779,0.9932976,1
5782,0.9990225,1
5785,0.07549995,0
5786,0.49137947,0
5787,0.99999523,1
5788,0.88675356,1
5796,0.714336,1
5802,0.10141772,0
5806,0.9999994,1
5809,0.058528572,0
5810,0.08522743,0
5811,0.9999896,1
5813,0.99657154,1
5820,0.5400636,1
5823,0.06562704,0
5830,0.9999895,1
5831,0.09157044,0
5838,0.99242747,1
5839,0.84485745,1
5844,0.9341987,1
5846,0.3060521,0
5851,0.96420443,1
5852,0.900061,1
5857,0.066770405,0
5859,0.549177,1
5860,0.99971354,1
5862,0.9837729,1
5865,0.9960313,1
5866,0.9986831,1
5871,0.99991536,1
5872,0.9506042,1
5877,0.99991536,1
5878,0.99792325,1
5879,0.9999843,1
5880,0.18670839,0
5895,0.09118459,0
5897,0.11555442,0
5910,0.023335755,0
5914,0.037343085,0
5915,0.028501272,0
5917,0.049847364,0
5924,0.015445232,0
5926,0.037343085,0
5931,0.05648911,0
5936,0.00685668,0
5940,0.050794363,0
5941,0.0012521446,0
5945,0.11775023,0
5946,0.1706833,0
5948,0.3803292,0
5951,0.12273812,0
5967,0.09781262,0
5968,0.02476117,0
5969,0.20494923,0
5970,0.05561495,0
5971,0.30964333,0
5973,0.047390997,0
5976,0.13111201,0
5977,0.26274925,0
5984,0.56818974,1
5986,0.53484184,1
5993,0.35073626,0
5994,0.5986416,1
6005,0.9762026,1
6006,0.9296137,1
6008,0.59614545,1
6010,0.9362746,1
6011,0.19558391,0
6014,0.1656821,0
6016,0.5964257,1
6018,0.015902251,0
6021,0.7283958,1
6025,0.94783986,1
6028,0.9347175,1
6029,0.8212912,1
6035,0.18207395,0
6040,0.29942304,0
6042,0.9788952,1
6044,0.2507383,0
6046,0.3991444,0
6052,0.2489757,0
6054,0.9993262,1
6062,0.9914102,1
6063,0.7669785,1
6067,0.9999678,1
6068,0.9973502,1
6077,0.3644755,0
6079,0.4138655,0
6080,0.47630143,0
6081,0.99821085,1
6082,0.9998981,1
6089,0.05282283,0
6095,0.01325357,0
6101,0.117753774,0
6107,0.027589202,0
6114,0.07596323,0
6117,0.038579553,0
6121,0.4862879,0
6122,0.2807352,0
6124,0.09383443,0
6129,0.059588104,0
6131,0.29335532,0
6136,0.7564684,1
6139,0.13422489,0
6142,0.078368545,0
6143,0.9460008,1
6144,0.9187933,1
6149,0.078368545,0
6155,0.93578607,1
6157,0.03687343,0
6158,0.08479509,0
6161,0.40675718,0
6168,0.29086882,0
6172,0.4067573,0
6176,0.4067573,0
6177,0.62140846,1
6179,0.44478062,0
6180,0.99752855,1
6182,0.26646665,0
6186,0.17083305,0
6189,0.037608087,0
6190,0.12186512,0
6194,0.9148388,1
6204,0.032981277,0
6205,0.1411874,0
6209,0.026360095,0
6210,0.17083305,0
6212,0.008988202,0
6214,0.8971015,1
6221,0.9416128,1
6225,0.89038396,1
6228,0.07516357,0
6229,0.17083305,0
6231,0.14529514,0
6235,0.8739191,1
6236,0.19451639,0
6237,0.9902346,1
6238,0.23588815,0
6239,0.19451639,0
6242,0.19451639,0
6249,0.19451639,0
6250,0.19451639,0
6251,0.48247653,0
6252,0.9902346,1
6260,0.25378913,0
6264,0.44857338,0
6266,0.7103075,1
6270,0.20926443,0
6275,0.19451639,0
6279,0.94974124,1
6280,0.19451639,0
6284,0.19451639,0
6285,0.4202567,0
6286,0.6818315,1
6287,0.9995644,1
6288,0.020872861,0
6289,0.9990053,1
6290,0.6952443,1
6291,0.99864554,1
6295,0.9576261,1
6298,0.99932575,1
6307,0.9992208,1
6308,0.03584689,0
6309,0.98170036,1
6313,0.40265185,0
6316,0.3930369,0
6319,0.1500892,0
6321,0.31490788,0
6324,0.023425788,0
6327,0.30585706,0
6333,0.99109185,1
6351,0.9971173,1
6352,0.9781941,1
6353,0.020533174,0
6357,0.9781941,1
6359,0.89943504,1
6360,0.9139207,1
6364,0.9987421,1
6367,0.6712198,1
6368,0.999581,1
6377,0.99999917,1
6378,0.99999917,1
6379,0.12999031,0
6381,0.99997926,1
6390,0.9995992,1
6401,0.7320888,1
6408,0.9806957,1
6409,0.7558347,1
6411,0.1425266,0
6419,0.25523412,0
6424,0.9969567,1
6426,0.98530984,1
6428,0.2209523,0
6431,0.027882665,0
6432,0.9879402,1
6433,0.49279782,0
6435,0.9999942,1
6437,0.037562907,0
6439,0.99999976,1
6442,0.2709259,0
6444,0.9999883,1
6447,0.6140876,1
6456,0.99942476,1
6457,0.15238482,0
6460,0.18181747,0
6468,0.07579681,0
6471,0.9998262,1
6475,0.13329095,0
6476,0.99999,1
6479,0.99999255,1
6483,0.9998869,1
6487,0.9997264,1
6488,0.09891251,0
6489,0.11231208,0
6496,0.024766713,0
6498,0.22910136,0
6502,0.08708432,0
6503,0.21058834,0
6507,0.20464414,0
6508,0.045886904,0
6509,0.48627648,0
6517,0.10126728,0
6521,0.06582862,0
6522,0.20335427,0
6524,0.010360092,0
6526,0.045368224,0
6531,0.9999857,1
6533,0.024653018,0
6538,0.24350595,0
6539,0.9714863,1
6544,0.9929702,1
6557,0.16781917,0
6558,0.097016424,0
6562,0.042040557,0
6563,0.05939716,0
6564,0.025131673,0
6574,0.007130027,0
6578,0.30057874,0
6581,0.087169975,0
6584,0.021090448,0
6587,0.8851878,1
6589,0.35008273,0
6590,0.015650988,0
6592,0.020694256,0
6595,0.9745518,1
6599,0.086937904,0
6600,0.020345092,0
6606,0.07080877,0
6609,0.045393378,0
6612,0.01962483,0
6615,0.11399028,0
6618,0.0047614872,0
6620,0.01811403,0
6623,0.118795246,0
6633,0.21431953,0
6639,0.99999934,1
6640,0.9931549,1
6641,0.6865848,1
6645,0.027862757,0
6650,0.33171362,0
6651,0.06654468,0
6652,0.16285774,0
6657,0.2285097,0
6659,0.021529138,0
6666,0.99804735,1
6671,0.11398846,0
6673,0.9999594,1
6674,0.0031971037,0
6677,0.007069409,0
6680,0.95936126,1
6684,0.03134173,0
6685,0.2138077,0
6691,0.019184113,0
6692,0.034863383,0
6696,0.99961877,1
6698,0.018694907,0
6704,0.017896026,0
6705,0.23628408,0
6710,0.070147485,0
6713,0.095488936,0
6715,0.29276332,0
6717,0.15246058,0
6718,0.008905232,0
6720,0.03650692,0
6728,0.56655455,1
6732,0.0071425736,0
6733,0.0070886314,0
6739,0.011196405,0
6740,0.23076853,0
6741,0.00076532364,0
6743,0.28706175,0
6747,0.040354103,0
6750,0.8690866,1
6752,0.9458414,1
6753,0.09905577,0
6755,0.8690866,1
6761,0.15097746,0
6763,0.59005475,1
6768,0.987604,1
6770,0.43702036,0
6771,0.6225636,1
6777,0.09905577,0
6778,0.22257558,0
6780,0.03756529,0
6782,0.2842438,0
6786,0.8690866,1
6791,0.5093185,1
6797,0.21868262,0
6798,0.68963265,1
6803,0.032779664,0
6805,0.08793375,0
6812,0.08891332,0
6816,0.09399006,0
6818,0.45246208,0
6822,0.094798714,0
6825,0.094958425,0
6826,0.08990273,0
6827,0.09213227,0
6829,0.090140134,0
6831,0.18476638,0
6836,0.25619406,0
6838,0.079848856,0
6840,0.052987903,0
6842,0.024693787,0
6846,0.08990273,0
6851,0.97380465,1
6853,0.98613024,1
6856,0.69401485,1
6859,0.98339987,1
6865,0.88523716,1
6866,0.77541614,1
6868,0.9999906,1
6869,0.95012677,1
6871,0.99916375,1
6873,0.16064999,0
6886,0.9895216,1
6887,0.21253464,0
6888,0.9554262,1
6889,0.9999996,1
6891,0.91807044,1
6894,0.8621104,1
6895,0.9260192,1
6899,0.44926992,0
6901,0.6565831,1
6902,0.6265142,1
6904,0.9450333,1
6906,0.64894116,1
6922,0.03466946,0
6923,0.04201448,0
6924,0.038440824,0
6927,0.9515461,1
6934,0.73801076,1
6938,0.6994864,1
6941,0.39846778,0
6942,0.69156235,1
6944,0.7120914,1
6947,0.581015,1
6952,0.8959776,1
6957,0.67932886,1
6958,0.99640536,1
6964,0.84763837,1
6968,0.11904499,0
6969,0.99992716,1
6976,0.40436065,0
6982,0.99125016,1
6986,0.9898521,1
6987,0.9999752,1
6989,0.06450668,0
6991,0.90763277,1
6993,0.9937296,1
6995,0.030159831,0
6997,0.07768318,0
7000,0.021399766,0
7003,0.02404967,0
7004,0.043816805,0
7007,0.9933498,1
7011,0.012753487,0
7014,0.00095412135,0
7016,0.2204361,0
7017,0.12565014,0
7020,0.095427155,0
7022,0.030159831,0
7028,0.030159831,0
7033,0.5141471,1
7034,0.76498353,1
7035,0.025672972,0
7038,0.02404967,0
7040,0.030159831,0
7041,0.021399766,0
7042,0.08563393,0
7045,0.095202774,0
7049,0.19310766,0
7055,0.059936643,0
7057,0.035263717,0
7062,0.004278332,0
7064,0.048457146,0
7066,0.010166168,0
7067,0.022177935,0
7072,0.027272254,0
7079,0.08486459,0
7082,0.045993745,0
7083,0.15852347,0
7084,0.034469754,0
7085,0.074447095,0
7087,0.054067105,0
7090,0.31569692,0
7094,0.0026700795,0
7096,0.013821542,0
7099,0.009212911,0
7100,0.62695503,1
7101,0.008278191,0
7102,0.03412333,0
7103,0.009830147,0
7107,0.27416283,0
7110,0.009830147,0
7113,0.025796533,0
7117,0.011648178,0
7119,0.0035728216,0
7123,0.018911898,0
7127,0.0008030832,0
7133,0.07208839,0
7139,0.41941696,0
7143,0.13292181,0
7145,0.039356828,0
7151,0.99952203,1
7152,0.2032901,0
7153,0.32150674,0
7156,0.45932657,0
7162,0.19900602,0
7170,0.36321998,0
7172,0.17937484,0
7177,0.09391117,0
7181,0.6479934,1
7182,0.15931773,0
7189,0.019123495,0
7190,0.0963026,0
7200,0.48406637,0
7207,0.87860596,1
7209,0.9999821,1
7212,0.98287016,1
7216,0.70689607,1
7217,0.997734,1
7219,0.9538287,1
7220,0.10229945,0
7222,0.3449911,0
7225,0.73616785,1
7233,0.1252566,0
7237,0.862635,1
7238,0.9917793,1
7239,0.9996718,1
7240,0.5727791,1
7243,0.9452425,1
7245,0.9972082,1
7246,0.89169157,1
7249,0.9995793,1
7257,0.96462715,1
7258,0.71520436,1
7259,0.99976516,1
7262,0.988749,1
7263,0.99605685,1
7269,0.8163762,1
7271,0.999921,1
7273,0.9960568,1
7276,0.9995918,1
7279,0.95005524,1
7282,0.993132,1
7284,0.9998624,1
7293,0.83397603,1
7298,0.67501676,1
7303,0.6516714,1
7304,0.0951761,0
7305,0.04542789,0
7308,0.28938025,0
7313,0.09465715,0
7314,0.90685254,1
7321,0.053405017,0
7322,0.16311082,0
7327,0.2827856,0
7333,0.16152394,0
7336,0.102464914,0
7339,0.9755242,1
7341,0.9651164,1
7346,0.16025013,0
7347,0.18061534,0
7349,0.17547965,0
7351,0.15182525,0
7353,0.07924384,0
7363,0.011789113,0
7364,0.02140358,0
7368,0.973217,1
7370,0.35952646,0
7375,0.0034295619,0
7376,0.54012364,1
7379,0.046739876,0
7382,0.029077202,0
7384,0.020914108,0
7385,0.05821687,0
7387,0.018402904,0
7388,0.022287011,0
7389,0.091238946,0
7394,0.15063351,0
7396,0.0871999,0
7398,0.0065270364,0
7399,0.1375989,0
7401,0.40921292,0
7404,0.29612863,0
7406,0.09130898,0
7409,0.06613499,0
7411,0.033685297,0
7417,0.17076749,0
7420,0.10572463,0
7422,0.0058719814,0
7423,0.073437184,0
7427,0.9328566,1
7429,0.21388137,0
7432,0.12268609,0
7435,0.048855573,0
7436,0.99997884,1
7440,0.99991506,1
7441,0.05183041,0
7445,0.04259354,0
7448,0.03732872,0
7449,0.059458435,0
7450,0.032396674,0
7454,0.032946914,0
7455,0.04255262,0
7460,0.01010856,0
7462,0.16666266,0
7464,0.14330024,0
7466,0.037445933,0
7468,0.004135132,0
7469,0.038898736,0
7471,0.02104044,0
7472,0.68655187,1
7483,0.04034385,0
7484,0.04034385,0
7485,0.015918583,0
7486,0.01744026,0
7487,0.010142356,0
7489,0.99995804,1
7492,0.29221386,0
7495,0.99975944,1
7499,0.9997473,1
7500,0.9995918,1
7506,0.9899,1
7508,0.18397519,0
7509,0.25346527,0
7511,0.9999028,1
7516,0.9999818,1
7524,0.36709362,0
7538,0.9727745,1
7539,0.99960786,1
7541,0.9999028,1
7546,0.999999,1
7549,0.99999726,1
7562,0.99999726,1
7564,0.99214786,1
7567,0.99964297,1
7572,0.99999726,1
7574,0.99999726,1
7575,0.99999726,1
7586,0.99999726,1
7592,0.9999908,1
7596,0.2928797,0
7597,0.333552,0
7599,0.40791455,0
7606,0.38733056,0
7615,0.2932294,0
7618,0.18484172,0
7620,0.07660198,0
7624,0.27603024,0
7625,0.28722465,0
7629,0.4563842,0
7632,0.15712851,0
7636,0.024408579,0
7637,0.36465108,0
7646,0.022492439,0
7655,0.064103365,0
7658,0.08255488,0
7660,0.0076331794,0
7664,0.23344341,0
7665,0.04425457,0
7666,0.017747432,0
7667,0.02295953,0
7673,0.023194402,0
7676,0.016785592,0
7682,0.08771849,0
7684,0.03186831,0
7690,0.021636069,0
7697,0.0028868318,0
7700,0.02214241,0
7704,0.012067735,0
7705,0.042627096,0
7706,0.0120746195,0
7708,0.013798356,0
7709,0.00913313,0
7710,0.03135985,0
7713,0.038018912,0
7716,0.015519351,0
7726,0.013202339,0
7729,0.0015563965,0
7730,0.011863321,0
7732,0.016596109,0
7734,0.026468396,0
7740,0.014722139,0
7741,0.032691866,0
7745,0.97403085,1
7757,0.41296697,0
7762,0.36840588,0
7770,0.9979564,1
7776,0.18823701,0
7777,0.075298965,0
7778,0.9976275,1
7779,0.40696853,0
7782,0.20483208,0
7786,0.9839854,1
7791,0.23506084,0
7792,0.81136227,1
7794,0.050080955,0
7795,0.061776012,0
7796,0.12380922,0
7798,0.050546587,0
7805,0.12049782,0
7806,0.11105248,0
7808,0.0846163,0
7811,0.09614834,0
7814,0.08354801,0
7819,0.11179072,0
7820,0.8665532,1
7825,0.0273588,0
7829,0.60295856,1
7834,0.031239718,0
7836,0.0273588,0
7838,0.8369331,1
7841,0.15616477,0
7845,0.9999968,1
7846,0.061641186,0
7853,0.061641186,0
7856,0.03244555,0
7858,0.0355725,0
7859,0.99811924,1
7866,0.14601433,0
7875,0.99997866,1
7879,0.061641186,0
7884,0.04916939,0
7886,0.9981316,1
7890,0.05624944,0
7892,0.0355725,0
7896,0.48853576,0
7899,0.969648,1
7900,0.9994519,1
7901,0.090176225,0
7904,0.45221654,0
7911,0.29211873,0
7917,0.8141058,1
7919,0.67920333,1
7920,0.9999922,1
7921,0.99998045,1
7922,0.06152764,0
7925,0.9999786,1
7927,0.9846456,1
7928,0.99998045,1
7931,0.060112327,0
7942,0.12282103,0
7946,0.99998045,1
7947,0.4825235,0
7948,0.14759952,0
7951,0.29003635,0
7956,0.05104804,0
7961,0.9999994,1
7964,0.99999857,1
7966,0.99999905,1
7967,0.39791772,0
7974,0.99999666,1
7975,0.113111705,0
7979,0.9999951,1
7985,0.99999607,1
7986,0.99998164,1
7993,0.017121464,0
7995,0.9999958,1
7997,0.03122136,0
7998,0.9999951,1
8004,0.9999951,1
8007,0.9999951,1
8011,0.055697888,0
8014,0.98759377,1
8022,0.050097287,0
8027,0.10411778,0
8033,0.9288972,1
8041,0.050097317,0
8042,0.99314797,1
8046,0.05930844,0
8048,0.36596024,0
8050,0.993796,1
8051,0.78355616,1
8052,0.10739559,0
8053,0.96514463,1
8054,0.1558406,0
8059,0.045331895,0
8063,0.54629374,1
8072,0.121754855,0
8075,0.023802072,0
8076,0.28245276,0
8077,0.97919035,1
8078,0.3155166,0
8080,0.054103166,0
8082,0.030553639,0
8086,0.05053109,0
8090,0.64549243,1
8092,0.108003646,0
8093,0.037632078,0
8099,0.99208677,1
8104,0.92893493,1
8107,0.52109796,1
8108,0.124385595,0
8114,0.5754195,1
8115,0.947105,1
8117,0.9999359,1
8123,0.9999901,1
8124,0.9846249,1
8127,0.99999714,1
8132,0.07587615,0
8134,0.98208433,1
8139,0.99615186,1
8145,0.9999614,1
8148,0.99999696,1
8151,0.9998781,1
8152,0.999947,1
8153,0.6624211,1
8157,0.9731674,1
8160,0.999995,1
8166,0.9999826,1
8167,0.9998781,1
8173,0.99935913,1
8174,0.9998781,1
8178,0.99999285,1
8179,0.84645724,1
8185,0.9347425,1
8186,0.9998781,1
8192,0.34475535,0
8193,0.48029047,0
8194,0.1019879,0
8197,0.030700058,0
8198,0.022517264,0
8199,0.02947113,0
8200,0.23964733,0
8206,0.3893882,0
8207,0.3906828,0
8220,0.062029928,0
8222,0.011839867,0
8227,0.23896241,0
8228,0.03418359,0
8229,0.07092711,0
8230,0.9257922,1
8233,0.91902614,1
8248,0.43106437,0
8249,0.8538449,1
8255,0.17708826,0
8260,0.8538449,1
8263,0.6723811,1
8265,0.5982095,1
8268,0.57095313,1
8269,0.5059867,1
8272,0.94548005,1
8273,0.8190869,1
8275,0.45534167,0
8277,0.53248876,1
8281,0.5869903,1
8282,0.7676133,1
8290,0.4030853,0
8293,0.9096172,1
8299,0.110878795,0
8302,0.43139082,0
8303,0.4564436,0
8305,0.33425313,0
8306,0.72478795,1
8307,0.052322894,0
8308,0.2346617,0
8313,0.24037674,0
8316,0.43139082,0
8319,0.033538043,0
8322,0.9958203,1
8323,0.855063,1
8325,0.1769611,0
8326,0.44321784,0
8327,0.13516387,0
8328,0.19216445,0
8331,0.4564436,0
8333,0.99995196,1
8336,0.24399152,0
8338,0.43139082,0
8340,0.052322894,0
8342,0.011511058,0
8343,0.039921552,0
8353,0.030632019,0
8354,0.2998113,0
8357,0.0008958578,0
8358,0.0056406558,0
8359,0.008670926,0
8373,0.05051723,0
8376,0.0014826357,0
8379,0.037693113,0
8380,0.008921832,0
8381,0.06292048,0
8384,0.011813015,0
8395,0.99944496,1
8398,0.99944496,1
8403,0.0052767396,0
8407,0.99944496,1
8413,0.99944496,1
8417,0.99944496,1
8420,0.99944496,1
8421,0.017993212,0
8424,0.99944496,1
8426,0.99944496,1
8427,0.99944496,1
8438,0.99944496,1
8439,0.11360595,0
8442,0.011271387,0
8449,0.032601982,0
8456,0.052863568,0
8460,0.07109177,0
8462,0.056233585,0
8465,0.09442577,0
8466,0.047223866,0
8467,0.11007112,0
8469,0.035296768,0
8470,0.080931306,0
8474,0.09128255,0
8479,0.01864475,0
8481,0.055764973,0
8482,0.04504934,0
8485,0.03816119,0
8488,0.09456822,0
8492,0.1697501,0
8493,0.038054675,0
8495,0.1978538,0
8499,0.08404866,0
8501,0.05210057,0
8519,0.019394755,0
8521,0.03697464,0
8525,0.13523576,0
8527,0.015660256,0
8529,0.028759092,0
8532,0.013507575,0
8534,0.06822112,0
8535,0.053742588,0
8537,0.035096318,0
8544,0.093634576,0
8548,0.061212867,0
8549,0.06392738,0
8552,0.031396985,0
8554,0.052712113,0
8563,0.05477625,0
8564,0.034321576,0
8565,0.03437966,0
8566,0.1334531,0
